[22518.970207] foreground_evict = 0
[22518.970210] background_evict = 0
[22518.970211] foreground_refault = 0
[22518.970213] background_refault = 0
[22518.970214] foreground_fault = 0
[22518.970215] background_fault = 0
[22524.176023] google_charger: usbchg=USB typec=C usbv=4884 usbc=488 usbMv=5000 usbMc=500
[22524.176126] sm8150_bms: MSC_PCS chg_state=1f4113004010009 [0x9:4:1:4400:500] chg=u
[22524.176142] google_battery: MSC_DIN chg_state=1f4113004010009 f=0x9 chg_s=Charging chg_t=Taper vchg=4400 icl=500
[22524.180239] google_battery: MSC_LAST vbatt=4392031 ibatt=-128750 fv_uv=4400000
[22524.180266] google_battery: MSC_LOGIC cv_cnt=0 ov_cnt=0 temp_idx:2->2, vbatt_idx:2->2, fv=4400000->4400000, cc_max=1400000
[22524.180281] google_battery: MSC_VOTE fv_uv=4400000 cc_max=1400000 update_interval=30000
[22524.180342] google_charger: MSC_CHG fv_uv=4400000, cc_max=1400000, rerun in 30000 ms (0)
[22524.365045] sm8150_bms: MSC_PCS chg_state=1f4112403010015 [0x15:3:1:4388:500] chg=u
[22524.373878] healthd: battery l=100 v=4380 t=31.1 h=2 st=5 c=7 fc=2878000 cc=7 chg=u
[22524.374126] google_charger: usbchg=USB typec=C usbv=4869 usbc=487 usbMv=5000 usbMc=500
[22524.374243] sm8150_bms: MSC_PCS chg_state=1f4112403010015 [0x15:3:1:4388:500] chg=u
[22524.374260] google_battery: MSC_DIN chg_state=1f4112403010015 f=0x15 chg_s=Charging chg_t=Fast vchg=4388 icl=500
[22524.377470] google_battery: MSC_DSG vbatt_idx:2->2 vbatt=4380937 ibatt=7187 fv_uv=4400000 cv_cnt=0 ov_cnt=0
[22524.377551] google_battery: MSC_LOGIC cv_cnt=0 ov_cnt=0 temp_idx:2->2, vbatt_idx:2->2, fv=4400000->4400000, cc_max=1400000
[22524.377556] google_battery: MSC_VOTE fv_uv=4400000 cc_max=1400000 update_interval=30000
[22524.377588] google_charger: MSC_CHG fv_uv=4400000, cc_max=1400000, rerun in 30000 ms (0)
[23955.164621] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e723ce000
[23955.164644] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e723cf000
[23955.164668] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e723d0000
[23955.164689] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e723d1000
[23955.164710] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e723d2000
[23955.164731] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e723d3000
[23955.164753] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e723d4000
[23955.164776] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e723d5000
[23955.164799] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e723d6000
[23955.164821] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e723d7000
[23955.164844] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e723d8000
[23955.164869] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e723d9000
[23955.164891] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e723da000
[23955.164914] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e723db000
[23955.165787] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e723dc000
[23955.165816] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e723dd000
[23955.165838] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e723de000
[23955.165859] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e723df000
[23955.165882] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e723e0000
[23955.165906] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e723e1000
[23955.165928] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e723e2000
[23955.165951] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e723e3000
[23955.165973] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e723e4000
[23955.165999] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e723e5000
[23955.166022] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e723e6000
[23955.166047] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e723e7000
[23955.166069] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e723e8000
[23955.166100] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e723e9000
[23955.166128] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e723ea000
[23955.166157] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e723eb000
[23955.166186] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e723ec000
[23955.166212] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e723ed000
[23955.166237] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e723ee000
[23955.166261] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e723ef000
[23955.166285] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e723f0000
[23955.166308] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e723f1000
[23955.166333] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e723f2000
[23955.166827] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e723f3000
[23955.166852] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e723f4000
[23955.166875] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e723f5000
[23955.166895] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e723f6000
[23955.166916] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e723f7000
[23955.166940] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e723f8000
[23955.166961] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e723f9000
[23955.166984] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e723fa000
[23955.167006] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e723fb000
[23955.167030] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e723fc000
[23955.167054] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e723fd000
[23955.167078] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e723fe000
[23955.167100] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e723ff000
[23955.167125] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72400000
[23955.167149] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72401000
[23955.167174] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72402000
[23955.167200] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72403000
[23955.167224] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72404000
[23955.167248] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72405000
[23955.167274] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72406000
[23955.167298] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72407000
[23955.167323] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72408000
[23955.167348] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72409000
[23955.167372] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7240a000
[23955.167395] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7240b000
[23955.167428] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7240c000
[23955.167452] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7240d000
[23955.167475] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7240e000
[23955.167499] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7240f000
[23955.167524] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72410000
[23955.167549] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72411000
[23955.167573] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72412000
[23955.167916] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72413000
[23955.167945] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72414000
[23955.167973] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72415000
[23955.168002] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72416000
[23955.168032] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72417000
[23955.168057] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72418000
[23955.168082] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72419000
[23955.168108] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7241a000
[23955.168133] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7241b000
[23955.168160] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7241c000
[23955.168185] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7241d000
[23955.168211] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7241e000
[23955.168237] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7241f000
[23955.168261] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72420000
[23955.168285] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72421000
[23955.168311] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72422000
[23955.168336] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72423000
[23955.168361] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72424000
[23955.168387] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72425000
[23955.168411] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72426000
[23955.168438] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72427000
[23955.168469] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72428000
[23955.168493] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72429000
[23955.168518] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7242a000
[23955.168545] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7242b000
[23955.168575] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7242c000
[23955.168600] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7242d000
[23955.168625] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7242e000
[23955.168706] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7242f000
[23955.168737] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72430000
[23955.168763] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72431000
[23955.168790] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72432000
[23955.168992] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72433000
[23955.169020] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72434000
[23955.169050] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72435000
[23955.169076] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72436000
[23955.169102] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72437000
[23955.169129] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72438000
[23955.169155] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72439000
[23955.169180] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7243a000
[23955.169206] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7243b000
[23955.169231] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7243c000
[23955.169261] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7243d000
[23955.169287] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7243e000
[23955.169312] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7243f000
[23955.169339] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72440000
[23955.169366] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72441000
[23955.169392] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72442000
[23955.169416] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72443000
[23955.169440] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72444000
[23955.169468] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72445000
[23955.169495] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72446000
[23955.169520] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72447000
[23955.169547] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72448000
[23955.169572] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72449000
[23955.169597] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7244a000
[23955.169622] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7244b000
[23955.169650] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7244c000
[23955.169677] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7244d000
[23955.169705] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7244e000
[23955.169732] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7244f000
[23955.169760] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72450000
[23955.169788] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72451000
[23955.169815] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72452000
[23955.170015] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72453000
[23955.170043] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72454000
[23955.170093] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72455000
[23955.170124] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72456000
[23955.170153] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72457000
[23955.170181] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72458000
[23955.170210] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72459000
[23955.170236] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7245a000
[23955.170263] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7245b000
[23955.170290] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7245c000
[23955.170320] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7245d000
[23955.170348] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7245e000
[23955.170376] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7245f000
[23955.170403] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72460000
[23955.170432] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72461000
[23955.170461] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72462000
[23955.170489] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72463000
[23955.170518] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72464000
[23955.170555] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72465000
[23955.170583] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72466000
[23955.170612] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72467000
[23955.170640] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72468000
[23955.170666] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72469000
[23955.170695] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7246a000
[23955.170721] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7246b000
[23955.170747] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7246c000
[23955.170774] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7246d000
[23955.170803] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7246e000
[23955.170831] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7246f000
[23955.170857] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72470000
[23955.170884] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72471000
[23955.170913] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72472000
[23955.171119] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72473000
[23955.171148] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72474000
[23955.171177] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72475000
[23955.171202] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72476000
[23955.171229] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72477000
[23955.171257] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72478000
[23955.171283] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72479000
[23955.171878] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7247a000
[23955.171917] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7247b000
[23955.171945] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7247c000
[23955.171971] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7247d000
[23955.172033] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7247e000
[23955.172059] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7247f000
[23955.172085] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72480000
[23955.172112] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72481000
[23955.172139] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72482000
[23955.172168] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72483000
[23955.172196] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72484000
[23955.172223] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72485000
[23955.172266] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72486000
[23955.172295] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72487000
[23955.172323] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72488000
[23955.172351] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72489000
[23955.172378] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7248a000
[23955.172404] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7248b000
[23955.172430] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7248c000
[23955.172460] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7248d000
[23955.172487] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7248e000
[23955.172512] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7248f000
[23955.172539] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72490000
[23955.172567] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72491000
[23955.172595] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72492000
[23955.172622] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72493000
[23955.172650] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72494000
[23955.172680] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72495000
[23955.172708] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72496000
[23955.172736] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72497000
[23955.172764] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72498000
[23955.172798] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e72499000
[23955.173045] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7249a000
[23955.173074] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7249b000
[23955.173101] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7249c000
[23955.173131] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7249d000
[23955.173159] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7249e000
[23955.173187] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7249f000
[23955.173216] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e724a0000
[23955.173246] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e724a1000
[23955.173275] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e724a2000
[23955.173303] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e724a3000
[23955.173332] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e724a4000
[23955.173361] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e724a5000
[23955.173387] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e724a6000
[23955.173415] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e724a7000
[23955.173445] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e724a8000
[23955.173480] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e724a9000
[23955.173515] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e724aa000
[23955.173549] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e724ab000
[23955.173577] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e724ac000
[23955.173604] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e724ad000
[23955.173631] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e724ae000
[23955.173661] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e724af000
[23955.173687] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e724b0000
[23955.173717] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e724b1000
[23955.173745] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e724b2000
[23955.173772] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e724b3000
